session_duration_sec,scroll_depth_pct,clicks_per_minute,idle_time_sec,mouse_movement_dist,tab_switches,attention_span
2687,62.834711754944436,9.0,17.517983848235307,148.73038341963678,3,high
834,18.410132336095696,13.0,14.204940839711616,757.6921039819467,0,low
104,10.56503454489307,14.0,12.150633083256977,298.84302281222165,3,low
2915,81.28509715367578,10.0,100.52495276885615,337.06350698155705,5,low
3247,57.875647635999925,19.0,44.3487911138935,456.85785321876136,1,high
2205,61.82850210137198,19.0,0.6120800061877434,251.90426319303464,3,high
2119,78.14620887547092,11.0,94.68793875276536,442.76199540385437,2,low
1409,70.32772277324516,19.0,44.808320941384686,357.7841983816003,0,high
70,,19.0,4.846454291049345,464.9988695454489,4,low
3011,5.621390545987848,17.0,2.3822763271176264,541.9761957360653,0,high
2111,74.75206367465049,16.0,,448.4692661855653,3,high
3118,85.08527573220954,,29.359471289617378,,2,high
1730,28.613504245831432,11.0,28.75612231305025,538.699369518747,1,low
3254,,12.0,9.682706956725609,656.6437696924922,1,high
3075,31.416206383697208,13.0,17.70012249423444,740.4446520382498,3,high
1431,95.7971066482454,13.0,7.1435340760996064,467.2192618996677,2,high
617,3.3423572435503757,14.0,1.55707866812586,773.7333727884856,2,low
1652,57.97928438329551,22.0,21.830324494651673,631.5060252141869,1,high
371,16.65035470495151,22.0,12.784937185453987,315.19873190402353,3,low
2104,71.22202051771586,15.0,23.48443984294794,310.81876165794876,2,high
3388,17.589028341866207,13.0,87.84631509162335,413.4068224095995,0,high
675,23.538326189835757,17.0,4.642486682871979,716.6905975039589,0,low
760,49.43708110457581,13.0,0.058918367705969095,424.7949026651695,0,high
197,91.4834949996878,21.0,2.399823197306734,216.146476324059,1,high
639,21.171437214797084,16.0,18.636423651584828,465.6673686668434,0,low
2345,14.424002111810353,12.0,36.82052150014401,202.91420486593898,2,low
1802,75.89768318540307,17.0,26.079609767891274,341.7521529594692,2,high
2070,50.0619532333931,20.0,,411.9457390561121,1,high
2898,91.17851123817714,10.0,13.106961126472502,522.4503366387037,4,high
484,14.661455715984228,11.0,11.130787485851124,653.6243489910318,2,low
2983,64.59278930230393,18.0,14.16190889275619,604.1203915057647,1,high
1738,23.287914615181503,12.0,28.374286244663214,323.1012802328772,1,low
3502,,,,444.2431606751521,2,high
2999,68.34294151572705,16.0,44.268470264186405,511.456338305385,3,high
3058,59.36846199087332,15.0,25.687864400846493,460.66893133302506,3,high
3577,75.48274583623312,15.0,9.40667294934503,459.60571611975587,1,high
731,30.946257644618235,,20.863673067695302,241.58850130185925,0,low
2711,44.79716563821899,12.0,98.72621310195623,,2,low
1629,40.547167633041845,,0.6211318047967658,439.559022629109,2,high
159,98.40894639665142,12.0,6.676410911841978,36.016148758225654,0,high
3097,,14.0,17.846889314072715,,0,high
1875,29.481723834676686,14.0,30.519795196587275,294.09813504333954,3,low
1416,35.45482088286074,21.0,7.156407273489226,603.0257199897707,2,low
2896,56.45940812903215,10.0,80.38560907233165,589.8374006706365,4,low
722,25.232274426374524,20.0,30.864641114824206,418.44604353314236,2,low
3393,91.52899403792739,20.0,62.97266653553232,650.0822488552307,1,high
1424,26.56855648662635,11.0,11.983802096123089,611.47960173874,3,low
823,89.58157315601947,17.0,52.974671062162294,453.6557793748039,1,high
58,10.347506364658464,19.0,,436.73605772124523,2,low
178,65.65627023996524,19.0,8.740735493992961,664.5849178496535,3,low
1349,,21.0,72.79528542011863,534.8020759111496,0,high
2088,16.874943839822954,23.0,2.9025462394100403,656.7045752552214,3,low
2753,96.8326960099255,,,141.65388884708943,2,high
1166,45.28833604155117,15.0,,514.7727645529193,3,low
216,,12.0,147.29170740870094,263.38863695459406,0,low
2884,67.6820043630047,22.0,23.269439699527695,496.1317238769855,1,high
2821,,13.0,42.501143846271574,607.0730312518826,4,low
1280,18.83025249171064,15.0,,760.8710218623654,0,high
1363,30.37350462250994,16.0,20.59508827193828,359.2749907344221,4,low
127,,20.0,40.119808850368464,421.14427920470257,1,low
84,14.386796634332978,,45.811832998284956,485.6700639386694,3,low
2700,10.466044034648114,18.0,5.1609889636873145,353.8203347807164,1,high
2741,42.29435437415577,13.0,16.288635721169353,646.7839593183885,2,high
787,79.55783762575864,18.0,16.293851459558677,489.48581819515647,4,low
435,14.138355421634019,20.0,3.2824218890366232,518.2935535064069,3,low
2146,,,17.558152314406243,593.0259690161238,2,low
3413,64.34289495173307,,49.36640572149376,489.2432725436886,4,high
1342,19.71829819680663,15.0,,377.3691307736202,3,low
1815,9.76100381089916,13.0,16.99937563085593,490.54696425522997,1,low
780,16.684857820557763,11.0,97.29404508583784,371.57279607299165,3,low
3249,92.37313958767761,22.0,0.9666498803345709,516.1971333674729,3,high
3568,82.14712527761908,16.0,26.859499604503025,649.5406581202695,2,high
1792,35.40645623550941,20.0,,323.7532561591502,4,low
3345,65.58207673273928,16.0,42.92399820534837,270.14434978368615,2,high
3592,53.72756736680381,14.0,37.7568852716598,,2,high
3035,67.7124263482564,19.0,38.8882840585644,384.8300574884141,3,high
394,68.26711524627594,17.0,1.8247679786600874,504.7617911617953,3,low
2056,62.8734015059993,20.0,22.915885858581746,548.0605280914551,3,high
511,26.610136853730857,15.0,45.83146226017762,178.4470656607191,2,low
2278,3.900642076281813,14.0,2.9636332071362728,,2,low
183,45.55667819901088,15.0,0.36369333727608705,324.54972455671265,2,low
3551,89.09738846907038,14.0,50.55101329460431,,4,high
1554,56.94972585185759,16.0,37.37452502033362,401.0926496842355,2,low
2150,83.23910417019079,11.0,15.941383256697538,417.20644778235584,1,high
2790,99.16243429612281,20.0,84.60119551692256,754.0936909426982,1,high
2373,16.361620413827627,17.0,43.6498018714802,547.8901281193491,0,high
1070,69.17776391419824,11.0,103.13049648398913,635.7032604430386,3,low
1694,67.42935737000246,13.0,79.48576693676365,522.6412031304114,2,low
1270,97.99554473582785,19.0,19.692517947179184,593.0020361982431,7,low
90,,21.0,42.15929793278127,562.6067543215178,2,low
968,68.66786117241294,16.0,33.18645854266706,538.1684217030239,1,high
1669,24.361479198219428,15.0,50.05099955066911,666.073386374702,1,low
2119,79.85558381305991,18.0,46.49100848121194,523.4758180766405,2,high
54,10.70291342110381,24.0,4.9898548311116055,842.7722858326558,1,low
1092,78.06993041716287,16.0,7.98683730282146,644.0797359218657,2,high
160,91.01961241446965,16.0,9.266418556527515,329.06889533904655,3,low
3599,38.28333947684352,20.0,51.194750613313495,473.51754365255266,1,high
1282,63.06352949830804,13.0,49.93927653167093,559.5616399236003,2,low
137,43.01427320968263,15.0,20.515833708998613,506.67452535680553,2,low
201,43.776505498812845,,26.084523097763142,603.0310128458252,2,low
1488,31.037088910812006,14.0,52.620414085639695,619.552505725081,2,low
3579,76.21296204503246,,11.244888154515971,296.0619521301553,2,high
131,,18.0,1.5444449497365398,692.1616317074742,3,low
2943,94.07508592344611,15.0,19.767963761140482,,2,high
2601,17.478128487493382,12.0,73.5037306417578,410.6143241202864,1,low
2352,87.4743649656566,15.0,46.88640156292481,,1,high
1666,73.74314414271221,7.0,13.700413892183548,621.2864608985874,4,low
3145,25.283740069028926,15.0,2.0089273603235824,459.9398452778321,2,high
2894,6.728461292151455,13.0,30.393921631267467,400.4672533493439,2,low
3034,,15.0,53.96185414908053,436.4061263834694,0,high
1070,91.22082367815256,15.0,32.804136779124676,,2,high
359,63.31786748957723,,16.605452951340897,373.67543540727695,0,high
1550,72.10546608978719,,3.9495472694966973,314.06246770203506,1,high
41,25.715235110909585,12.0,,459.62460042561634,2,low
1371,,15.0,9.687189814166583,599.6289905410389,2,high
245,2.812150627792376,14.0,7.619181588414482,583.081385139984,3,low
368,37.53213457730138,18.0,50.78078136224862,688.5125746319875,3,low
1829,62.67533485423312,17.0,119.2487862710079,655.0963725944931,1,low
2738,14.609656554132023,,32.37843365223605,420.71049276224346,1,high
3182,82.30035744469347,,,502.860710113057,2,high
1780,23.503129881191864,13.0,11.54477621512088,495.1165858667872,5,low
1538,65.22811128184462,15.0,0.6187405437511653,177.34209759171694,0,high
2451,40.51971425753297,,6.388292570590501,317.41106946353835,3,high
3053,59.604359547764716,12.0,26.34315772970474,474.9069984273331,1,high
739,10.745055262890812,15.0,4.922067261068221,474.06553472887873,4,low
1253,1.6912799921607324,10.0,64.58251893608602,576.8487581307751,0,low
2543,90.95644273803012,20.0,6.252994251257789,569.5462444303772,2,high
1142,,20.0,,,0,low
1321,81.96770027804591,11.0,21.52401049398627,577.7895101686295,1,high
518,99.93503004722002,15.0,27.786113384991566,526.7880809680646,1,high
1591,21.143125799891116,23.0,11.89965404152559,593.5059772466943,0,high
76,26.51707411833556,11.0,62.03350114566687,660.0298381462384,2,low
3389,,9.0,17.62588388209672,478.56755408180425,2,high
807,96.54486346006212,11.0,36.134545935849005,686.8382355470119,3,low
1069,91.58143481907439,9.0,30.310696616139673,366.58993191604304,0,high
740,50.28755200655849,17.0,3.738205757335536,358.13928194416724,2,low
430,79.51102825267246,17.0,29.236617740291504,564.3158285203311,3,low
1847,13.574585309990105,9.0,24.002112697935868,444.68486820422305,2,low
3058,97.74381842040123,10.0,68.66166780555595,539.2448846928454,1,high
3187,96.43532340359864,18.0,63.8278696393775,798.9473179766737,2,high
279,16.372895787917095,16.0,4.909285204698875,559.0242610255964,2,low
420,29.94231248031066,12.0,2.556449055046716,531.825430829618,2,low
364,10.015499750676693,17.0,10.469376927570892,369.6169432022229,1,low
658,,16.0,,245.00302900634804,3,low
166,81.59557894152066,12.0,0.6542967732018415,489.1180077089734,5,low
2960,37.83156071652595,20.0,33.52396859344578,660.0305369912294,3,high
2765,8.839696714675839,15.0,28.13414532660541,451.5592989408989,3,low
1551,34.22255247789045,14.0,31.20279786535956,560.2193748808054,1,low
856,,15.0,7.387985796675429,,2,high
756,62.96835952592029,16.0,7.713319154975117,710.227446984554,3,low
1530,41.61609464061578,20.0,16.897380391214877,564.3223831402673,3,low
2671,,14.0,3.0230591367507564,525.5159717986014,2,high
3324,98.61767972836948,14.0,2.3263042937733376,272.20504264953865,3,high
1019,82.08490092631287,16.0,2.775285125845416,405.4708033734589,3,high
2449,28.14773024509194,19.0,25.52767463402768,457.88662879728906,5,low
964,,14.0,15.212073493379085,372.15025828487717,1,low
3072,5.662555737755803,21.0,10.42792155455659,537.2679894429147,6,low
431,12.037814950553383,11.0,11.385999941438898,786.7472275229152,3,low
1496,58.07685836144216,18.0,6.968681385027101,727.6642388992425,2,high
3591,92.87634212054924,18.0,15.905622548715169,536.5819792746811,0,high
644,49.674342800598446,12.0,6.809203877107338,616.9151108037242,1,low
1326,84.29454824561972,13.0,35.92442193524913,390.70935269658213,3,low
1212,44.588661985980785,15.0,3.969364519914388,719.6134026003202,2,low
3253,70.85835457678252,17.0,88.83533710720762,265.7050106082229,0,high
3072,73.18727372865008,15.0,2.823351971082958,,2,high
2697,17.396370590333866,16.0,86.18458679923044,574.3384565299662,1,low
2265,36.121605897581176,16.0,,386.62109198683635,1,high
1151,63.73021565380239,11.0,34.249864198083344,468.68198648930934,1,high
160,7.069660818436619,21.0,73.01556772145307,329.8620945265911,2,low
2882,,13.0,4.49744767292168,336.2539928296652,1,high
1224,53.479946628119244,,5.819004886935401,261.3418999064105,3,low
3013,99.62244930446387,19.0,8.716689656914108,615.1270853301068,1,high
3063,47.45335626224407,18.0,,680.8017454140022,1,high
212,81.60567571143235,,11.168814475541438,175.72882042798608,4,low
3060,43.206728506661776,12.0,25.714550384841097,775.7458274227258,1,high
393,79.6390722619709,11.0,0.8573122181630352,498.198764504474,1,high
68,59.54148016201084,15.0,14.451240333958962,543.4779807315257,1,low
2574,88.65954415023984,12.0,8.486214634949162,279.1380746622385,1,high
1402,41.09425523501099,16.0,27.99012743777229,698.1238625247297,2,low
3059,60.43044198214788,12.0,126.33174048191266,530.0375139750251,3,low
950,63.00186806188274,14.0,21.872845479395142,670.8239359656949,1,high
3498,41.73829418004733,11.0,16.63733007161841,683.1287480971615,2,high
2799,14.431204368748151,14.0,13.77753946039048,700.2311634081905,3,low
3262,9.355940691233556,16.0,,402.7578836221696,2,high
45,1.66715505996331,13.0,,468.80569881601934,4,low
522,,14.0,96.39465243223215,408.2446887905728,1,low
1479,,18.0,16.23431255505746,634.2644694111925,0,high
1161,21.150674928176805,22.0,11.293244599791128,549.9333844045611,1,low
2971,73.60354004260655,15.0,109.56846120991793,,1,high
3551,32.00161130873917,14.0,82.40943668442083,666.9108204585848,2,high
340,50.60446924118366,18.0,30.811150270993725,240.91107635916381,0,low
768,16.25110652974563,,0.5604233745180505,702.6155195830809,0,low
3271,95.97457214619692,15.0,41.41354108552178,642.6291436648576,0,high
575,85.15814000172374,12.0,12.264203560814314,444.61626752217535,1,high
2491,86.37896229650033,,14.74442984663372,552.4689149794443,3,high
280,40.67737485720052,14.0,5.185711251752521,481.4495642625944,3,low
788,76.23612137071729,15.0,22.23598779154113,592.4083517946764,1,high
1834,14.387615538978016,,40.94216239539176,444.2905428942685,2,low
3242,0.8619002591780278,,9.56532284035335,571.8390861753661,2,high
1327,1.9972932578028124,14.0,83.77537248396325,510.0957956989028,3,low
3517,58.660173740456045,13.0,6.497585040798647,435.1709144757042,3,high
1661,45.53949052479408,,2.0567927636350425,528.5204367353089,0,high
1944,51.801534890851975,17.0,31.01541560995328,905.9704360233136,2,high
3140,0.7463140417219405,9.0,,397.16950552614776,2,low
843,,,91.81315421927626,462.50846131076463,4,low
58,71.80681612008608,,43.72353136814391,399.7831400550454,0,low
987,44.26937019674359,10.0,6.68118484097194,415.51754217086244,2,low
2062,73.22192063122223,,114.04288565488268,622.3661530078037,4,low
506,23.30189643968348,,75.56105521745089,607.3823689454102,0,low
347,81.31420044817254,13.0,5.34393767088141,,1,high
274,58.84312404534523,21.0,24.54674604520295,653.9444877903668,0,low
777,21.076309942990623,9.0,24.325332847227745,,4,low
726,23.672047585383293,12.0,17.530654796662034,475.6498720960679,1,low
301,,17.0,124.58718353038012,269.9202887308691,1,low
3541,82.99395932124433,12.0,1.8442082732449052,624.4674511923504,1,high
1801,41.56277820291552,19.0,29.60211277487623,525.4496931502962,0,high
1292,25.83004291275922,,6.893854577858779,503.3335195550888,2,low
2454,86.70116069106004,10.0,22.480810715347285,430.09279699854267,1,high
295,66.9268291750835,13.0,45.388503487064746,611.6973423674474,0,low
3003,44.80854872830765,10.0,8.499819173554842,552.2744378642751,1,high
950,48.790019527930184,15.0,,464.4757935796555,3,low
3460,20.42564679363964,16.0,90.33638907559431,316.18181791716324,0,high
369,62.680263006484395,14.0,42.999156229187044,660.1893652820114,4,low
418,,20.0,25.509695878930295,590.7357834733816,4,low
2654,99.56451766743493,9.0,7.530761917034036,538.3104349918393,3,high
2080,48.01835152618879,16.0,16.617497247970395,101.48390073290034,1,high
3530,48.58856061896132,13.0,44.62474919263214,494.315861432591,0,high
1195,56.58517874106719,7.0,,,0,high
405,91.67560031187467,19.0,8.415482215514817,407.2256472418489,4,low
2063,80.08180998597503,8.0,32.546626100877475,613.1352917846426,2,high
2401,45.113006979784146,12.0,2.994709245041341,607.2290051250916,1,high
175,,12.0,0.7045786809009769,565.5237075788582,1,low
2011,58.62354987807616,18.0,23.866955784441586,655.6836372151614,2,high
322,49.23670487012489,14.0,,346.6552228949236,1,low
461,19.231577278435054,19.0,2.465991986788838,431.951891484604,1,low
734,46.39362634548909,21.0,39.26092931708416,511.21883947787086,8,low
3026,24.581858702257463,13.0,20.67313619352111,406.69969711581274,4,low
2028,91.48421498516547,10.0,,,0,high
2662,33.540681349634696,11.0,32.714345383679635,421.6698727802457,3,low
428,95.22640145333723,12.0,,694.7555006670132,2,low
2894,53.30552900947112,20.0,11.017372036068403,360.32608973747153,3,high
3445,63.15443786761603,16.0,9.166251345058425,819.7975474250926,6,high
993,,16.0,27.554410727819484,804.3946033403633,1,low
3241,12.93806169667009,20.0,6.697386962499149,485.7870280526983,1,high
2264,37.5821219007941,13.0,50.68888772630036,671.9255676388623,1,high
2071,9.914611227762393,17.0,22.202143243680485,439.93579092370896,2,low
1858,62.29540441833817,14.0,7.723896190495591,651.9929747347018,5,low
2138,44.68741952004389,11.0,29.43833919654012,473.6032502814844,2,high
968,,8.0,87.03216101123817,307.1840152237274,3,low
3481,22.047048099936983,13.0,2.5698324507982346,-29.922728151834804,2,high
739,16.45660584293349,18.0,3.473950939414146,459.6929830894085,4,low
836,40.63322309637678,17.0,,541.8593763027939,6,low
1493,92.65853832183811,20.0,3.482324619567346,,0,high
3420,71.04218150124117,12.0,1.2051464754517718,505.4937548227086,3,high
1355,41.89236247929187,5.0,,650.4365202076383,0,high
3445,,13.0,18.860465890624305,431.90876791677096,2,high
40,8.421301117709834,12.0,25.28036689566566,,0,low
1115,98.4575896376113,11.0,21.235658443569676,658.1053523792878,1,high
